"ID","HIGH_BID","INVOICE_DATE","BUYER_RELISTS","BUYER"
11452064,10395,2019-02-05,0,4890
11452083,3885,2019-01-28,0,5123
11452244,1630,2019-02-01,0,3728
11453489,6405,2019-01-22,0,6835
11454186,11025,2019-01-22,0,8134
11454386,1210,2019-02-05,0,3323
11454820,2780,2019-02-01,0,2323
11456589,8400,2019-01-15,0,8345
11459487,5565,2019-02-07,0,8153
11463443,1630,2019-02-04,0,4934
11464553,920,2019-01-16,0,3728
11464722,1100,2019-01-17,0,4415
11465416,3360,2019-02-01,1,10861
11467687,1520,2019-01-31,0,6518
11469034,4880,2019-02-08,1,2949
11469277,41475,2019-01-14,0,6048
11472086,7035,2019-01-30,0,5448
11473206,12810,2019-01-24,0,10517
11474019,1025,2019-02-07,0,8506
11475456,3675,2019-01-21,0,7883
11477257,2680,2019-01-25,0,5295
11478514,3885,2019-02-01,0,10377
11478727,3360,2019-01-18,0,3072
11486816,2990,2019-01-30,0,5231
11491043,7035,2019-01-29,0,6696
11494558,840,2019-01-29,0,9596
11500435,3730,2019-01-17,0,3807
11502191,760,2019-01-18,0,2950
11502568,3100,2019-02-07,0,3274
11510923,315,2019-01-17,0,2324
11511252,4620,2019-01-24,0,5638
11512662,3675,2019-01-16,0,6161
11512668,17325,2019-01-25,0,5899
11513106,970,2019-01-29,0,8415
11513264,1730,2019-02-04,0,4539
11513814,1155,2019-02-07,0,5681
11514689,14070,2019-02-04,5,10967
11514747,7245,2019-01-28,0,5154
11514828,19740,2019-02-08,0,5923
11517388,2680,2019-01-24,0,6606
11517642,3360,2019-01-15,0,5260
11517926,1260,2019-01-28,0,6021
11519039,1210,2019-02-06,0,4474
11522663,5670,2019-01-25,0,7438
11522817,5355,2019-02-05,0,9919
11523396,2625,2019-01-23,0,2312
11523462,2150,2019-02-06,0,6327
11524140,2310,2019-01-17,0,6935
11526306,1470,2019-01-29,0,9060
11526517,4200,2019-01-23,0,1622
11527015,1680,2019-01-25,0,2260
11529056,1680,2019-01-25,0,4653
11529098,550,2019-01-29,0,7859
11534211,2940,2019-02-01,0,5908
11535370,9555,2019-01-15,0,11060
11537963,2780,2019-02-07,0,5859
11538458,5670,2019-02-08,0,11153
11541224,8505,2019-02-04,0,9589
11545574,6195,2019-01-17,0,4006
11545610,1050,2019-01-22,0,6862
11546188,7350,2019-01-23,0,9832
11547206,8400,2019-01-24,1,2866
11547362,1210,2019-01-31,0,6164
11547684,2990,2019-02-04,0,5999
11548892,1025,2019-01-17,0,7366
11551705,2050,2019-01-28,0,7366
11552177,970,2019-01-24,0,7836
11552776,5565,2019-01-21,0,7488
11555060,4200,2019-01-23,0,6156
11555827,3200,2019-01-25,0,8275
11558182,1630,2019-01-14,0,3023
11561518,14280,2019-01-15,0,8025
11562363,8610,2019-02-01,0,9826
11563933,5200,2019-02-08,0,9094
11564085,6510,2019-02-04,0,2656
11565786,1420,2019-01-14,0,7314
11566564,1025,2019-01-15,0,7366
11572718,3780,2019-02-08,0,10713
11572870,5880,2019-02-06,1,2412
11573380,9030,2019-01-25,0,7941
11573559,2520,2019-01-15,0,9187
11573790,500,2019-01-28,0,5747
11575407,2625,2019-01-30,0,8373
11577436,5670,2019-01-28,0,10375
11578085,2150,2019-01-21,0,10343
11580164,3465,2019-01-24,0,8007
11580344,2415,2019-01-22,0,4932
11581599,10290,2019-02-07,0,4652
11583434,7875,2019-01-22,0,5835
11583638,5145,2019-01-31,0,9495
11584373,4095,2019-01-17,0,10106
11585519,1420,2019-01-25,0,5908
11586242,3150,2019-01-29,0,6610
11588644,1470,2019-01-29,0,5800
11591028,4515,2019-01-29,0,5314
11592337,2990,2019-01-23,0,6713
11593940,4095,2019-01-16,0,8051
11594005,1730,2019-02-05,0,7091
11594110,2520,2019-01-22,0,10931
11595945,33075,2019-02-01,0,3855
11598014,6930,2019-01-18,0,7399
11598909,16590,2019-01-21,0,7762
11600238,580,2019-01-18,0,7046
11600807,3730,2019-01-17,0,3482
11601361,10815,2019-01-15,0,2435
11601721,4990,2019-01-15,0,5945
11602913,2415,2019-01-31,0,8477
11604556,16800,2019-01-22,0,8725
11605354,2360,2019-02-05,0,3647
11606776,5355,2019-01-17,0,2391
11606793,3830,2019-01-18,0,7974
11607056,525,2019-01-15,0,3291
11607519,2890,2019-01-23,0,6020
11608000,7455,2019-02-06,0,3651
11609593,8190,2019-02-01,0,7762
11612092,815,2019-01-31,0,7783
11612156,7770,2019-01-21,0,4303
11613741,2890,2019-01-29,0,3141
11614226,470,2019-01-15,0,8040
11616358,2680,2019-02-05,0,3490
11616395,10920,2019-01-25,0,4043
11618241,6825,2019-01-21,0,4198
11618480,2050,2019-01-18,0,7179
11619242,2940,2019-01-28,0,4584
11621221,6720,2019-02-05,0,10203
11621964,3620,2019-02-06,0,2757
11623590,1050,2019-01-15,0,10022
11624426,7770,2019-01-14,0,2944
11624925,3150,2019-01-31,0,2441
11625760,2780,2019-01-28,0,6171
11628706,6300,2019-02-04,0,10462
11629731,1630,2019-02-01,0,4458
11630965,3255,2019-01-28,0,7494
11631201,3410,2019-01-28,0,10151
11632305,3465,2019-01-22,0,5328
11634180,2990,2019-01-30,0,4652
11636086,1210,2019-01-29,0,4414
11639040,7455,2019-01-30,0,5843
11641399,6825,2019-01-24,0,3114
11641686,2730,2019-01-16,0,6606
11644750,6405,2019-01-22,1,5448
11644801,1025,2019-01-24,0,9190
11647637,2990,2019-01-17,0,8495
11650579,9450,2019-01-22,0,2521
11650580,580,2019-01-21,0,7449
11650818,5090,2019-02-05,0,10384
11652149,420,2019-02-01,0,3591
11652678,2890,2019-01-17,0,4212
11655278,2680,2019-02-08,0,4773
11656543,3310,2019-01-31,0,10740
11658859,6825,2019-01-28,0,6391
11659788,4460,2019-01-16,0,7791
11661335,2570,2019-01-21,0,5506
11662037,735,2019-02-01,0,9644
11662588,5880,2019-01-22,0,9858
11663090,2835,2019-02-01,0,2446
11665833,1940,2019-01-28,0,6784
11665980,19215,2019-01-18,2,4002
11666358,1785,2019-01-24,0,10102
11666879,3570,2019-02-08,0,7691
11668932,24150,2019-01-12,0,10060
11669669,8505,2019-01-23,0,10320
11676177,1365,2019-01-14,0,2504
11676957,3830,2019-02-04,0,8725
11677074,3100,2019-02-08,0,3066
11681431,3410,2019-01-23,0,3591
11682148,1420,2019-02-06,0,3093
11683776,2260,2019-02-08,0,4266
11683868,1260,2019-02-08,0,5726
11685604,6405,2019-02-05,0,9474
11689015,2570,2019-01-29,0,6516
11689042,1995,2019-01-18,0,6313
11692862,3310,2019-01-16,0,3601
11693500,4150,2019-01-29,0,4896
11694561,9450,2019-01-15,0,6276
11694794,1730,2019-01-21,0,10454
11696687,1890,2019-02-06,0,6730
11697526,3520,2019-01-21,0,3106
11700854,2100,2019-01-18,0,8913
11702442,6090,2019-01-18,0,5680
11704396,3045,2019-02-06,0,4922
11705792,1730,2019-02-06,0,7436
11707407,500,2019-01-24,0,4975
11707457,10500,2019-02-04,0,7828
11707866,31500,2019-02-08,0,3488
11707920,7875,2019-02-05,0,3230
11708121,1260,2019-01-19,0,9290
11710043,7980,2019-02-06,0,10421
11710362,5670,2019-02-06,0,9374
11710692,2360,2019-01-15,0,7823
11710887,3780,2019-01-24,0,5332
11710969,12705,2019-02-08,0,3475
11713204,1470,2019-01-21,0,10057
11716473,3360,2019-01-28,0,9407
11718035,3360,2019-01-23,0,7911
11721410,3780,2019-02-04,0,8445
11721435,1520,2019-02-07,0,5103
11724668,6930,2019-02-05,0,3550
11727684,19950,2019-01-28,0,7766
11729877,1730,2019-01-15,0,10274
11730550,1310,2019-01-16,0,2961
11734153,4200,2019-02-05,0,5404
11734881,1680,2019-01-18,0,5553
11737314,3200,2019-01-30,0,5088
11738766,5200,2019-01-31,0,5442
11739076,1365,2019-01-29,0,10320
11739442,4150,2019-01-27,0,7762
11740077,1420,2019-01-31,0,4065
11740250,5775,2019-01-30,0,10659
11740411,1365,2019-01-17,0,3042
11741514,2890,2019-02-01,0,3333
11742630,6300,2019-02-08,0,3773
11744702,1155,2019-02-01,0,8463
11744729,3730,2019-01-28,0,9109
11746035,8715,2019-01-21,0,2728
11747540,1420,2019-02-06,0,4765
11749028,16800,2019-01-21,1,4764
11749102,3730,2019-01-29,0,5835
11750394,27300,2019-01-22,0,9961
11751836,7665,2019-02-01,0,2442
11752344,2360,2019-01-22,0,6611
11753872,2260,2019-02-07,0,8433
11754755,1025,2019-01-22,0,10896
11754770,4780,2019-01-28,0,5899
11755604,1840,2019-01-31,0,4941
11756796,1520,2019-02-06,0,6715
11758911,16380,2019-01-23,0,10268
11762900,7875,2019-01-17,0,5736
11763319,1365,2019-01-28,0,9615
11764429,3100,2019-01-30,0,4324
11765250,1420,2019-02-06,0,2312
11766013,3200,2019-01-29,0,4683
11767577,4935,2019-01-16,0,2312
11767583,4570,2019-02-10,0,3101
11768673,7980,2019-01-21,0,9115
11768829,1840,2019-02-08,0,6992
11768877,3780,2019-02-04,0,5591
11771609,2520,2019-02-05,0,7161
11772758,9975,2019-02-08,1,6169
11773092,760,2019-01-25,0,3591
11773595,1420,2019-01-17,0,9471
11774268,3255,2019-01-15,0,5828
11774451,20160,2019-01-29,0,5276
11777498,2150,2019-01-23,0,10834
11778033,3045,2019-01-15,1,5585
11780418,420,2019-02-08,0,9739
11781594,1995,2019-01-15,0,3184
11781848,8610,2019-01-24,0,6974
11782467,865,2019-01-28,0,8040
11782955,30190,2019-01-24,0,9178
11783452,1365,2019-01-23,0,2709
11786048,9030,2019-02-05,0,9104
11786096,7665,2019-01-31,0,10532
11789945,10605,2019-02-07,0,2312
11790112,3675,2019-02-07,0,3395
11790914,2470,2019-01-15,0,2334
11792338,2260,2019-01-31,0,4816
11795009,2680,2019-01-21,0,7274
11795869,2780,2019-02-05,0,7762
11795878,9765,2019-02-10,0,4871
11800320,6300,2019-01-14,0,11105
11800771,1785,2019-02-05,0,2653
11801590,1470,2019-02-05,1,8797
11803586,4780,2019-01-24,0,11105
11805961,4830,2019-02-01,0,5442
11810286,1840,2019-01-29,0,5848
11810929,4410,2019-01-15,0,5956
11812016,3410,2019-01-22,0,6460
11812678,6510,2019-02-04,0,2423
11813752,2835,2019-02-06,0,8018
11814377,970,2019-02-01,0,10444
11816876,9450,2019-02-06,0,9954
11817917,445,2019-01-29,0,2385
11820787,920,2019-01-23,0,9420
11823383,12600,2019-01-31,0,5754
11824496,9555,2019-01-21,0,5294
11825178,5565,2019-02-07,0,7105
11825557,3940,2019-01-15,0,3128
11827063,17640,2019-02-08,0,8346
11828502,5355,2019-01-18,0,5677
11830109,4780,2019-01-14,0,3861
11831464,1000,2019-01-25,0,7998
11833216,970,2019-01-14,0,8458
11833915,5355,2019-01-30,0,9275
11834413,2415,2019-01-29,0,8656
11835441,1520,2019-01-14,0,7366
11835744,6090,2019-01-29,0,7722
11835786,8295,2019-01-15,0,2391
11844428,735,2019-02-04,0,2654
11844441,16695,2019-02-06,0,10257
11847061,4410,2019-01-18,0,3710
11848053,1210,2019-02-07,0,5639
11851027,1890,2019-02-07,0,10740
11852374,1260,2019-02-06,0,8014
11852899,1310,2019-01-30,0,3893
11854249,4515,2019-01-15,0,5904
11855198,3310,2019-02-06,0,7832
11856137,4570,2019-01-18,0,5231
11856582,3200,2019-01-18,0,5727
11857282,3255,2019-02-04,0,5994
11858308,3045,2019-02-05,0,5682
11860822,790,2019-01-24,0,3882
11861521,3100,2019-01-21,0,2394
11861994,24675,2019-01-14,0,2893
11863036,2835,2019-01-25,0,4884
11863586,3570,2019-01-17,0,9167
11863701,5355,2019-01-28,0,6950
11865618,6615,2019-02-10,0,7253
11868427,18690,2019-01-22,0,6327
11869249,445,2019-01-31,0,5835
11870473,3990,2019-01-30,0,3861
11870798,8190,2019-01-18,0,9732
11871182,525,2019-01-15,0,5848
11872623,735,2019-02-05,0,10643
11873052,3255,2019-02-06,0,4872
11873671,1310,2019-02-01,0,3210
11874431,16905,2019-01-29,0,7628
11875023,10185,2019-01-16,0,7438
11875768,3100,2019-01-17,0,7919
11875983,3570,2019-01-31,0,6333
11876699,6615,2019-01-30,0,5222
11877590,8610,2019-02-07,0,6361
11879499,1680,2019-01-30,0,8401
11880846,2415,2019-01-29,0,6263
11881796,1940,2019-01-18,0,6314
11881861,20265,2019-02-05,0,9247
11882310,11025,2019-01-17,0,11105
11882329,6510,2019-01-17,0,2409
11883522,1680,2019-01-31,0,8433
11884499,15855,2019-01-28,1,10379
11884534,9345,2019-01-16,0,7370
11887046,1420,2019-01-17,0,8822
11887544,2100,2019-01-25,0,3349
11888113,5670,2019-02-08,0,9596
11888164,9030,2019-01-18,0,3816
11888656,1730,2019-01-17,0,2821
11888925,3100,2019-01-18,0,4582
11890887,6615,2019-02-08,0,5229
11892314,970,2019-01-15,0,10947
11892542,17220,2019-01-15,0,5018
11893083,1420,2019-02-06,0,6521
11893289,7980,2019-01-25,0,6606
11893825,18060,2019-01-14,0,5975
11894499,8190,2019-01-25,0,7366
11899954,7245,2019-02-06,0,10458
11901675,3200,2019-01-22,0,6288
11905088,1730,2019-01-16,0,9226
11906164,2940,2019-01-29,0,9338
11906430,4250,2019-01-23,0,4164
11907278,1575,2019-02-07,0,4430
11908021,3045,2019-01-31,0,11105
11908932,15645,2019-01-16,0,6743
11911357,2570,2019-01-18,0,2357
11912308,2360,2019-01-14,0,3387
11912501,4095,2019-01-18,0,9294
11916181,4725,2019-01-24,0,10026
11917313,9870,2019-02-08,0,4818
11918910,12285,2019-01-29,0,8953
11922894,2150,2019-02-05,0,3917
11923420,2205,2019-02-04,0,3347
11923494,5880,2019-01-18,0,2404
11926577,2470,2019-01-25,0,8275
11928271,2470,2019-01-16,0,10106
11928324,1630,2019-01-14,0,7859
11930014,7980,2019-01-16,0,7157
11930016,2730,2019-02-01,0,3735
11930443,3520,2019-01-28,0,7214
11931439,1260,2019-02-08,0,5727
11932312,4200,2019-02-05,0,8456
11933040,11445,2019-02-07,0,10397
11933081,2360,2019-02-08,0,6267
11934664,18585,2019-01-16,0,5771
11935267,24990,2019-01-28,0,9644
11935604,21105,2019-02-04,0,6087
11936305,1050,2019-01-14,0,5908
11939061,24990,2019-01-15,0,3855
11941129,7035,2019-01-17,0,3605
11941235,3360,2019-01-25,0,4103
11943548,11130,2019-01-25,0,10320
11946405,5775,2019-01-28,0,6401
11947208,4570,2019-02-10,0,6897
11947517,4150,2019-01-18,0,7694
11949159,2990,2019-01-25,1,2244
11951489,3465,2019-01-22,0,3316
11952046,2890,2019-01-17,0,5558
11960180,22785,2019-01-14,0,3518
11960459,11025,2019-02-01,0,9778
11964840,1365,2019-01-29,0,6477
11966726,340,2019-01-21,0,8040
11967965,6300,2019-01-29,0,5732
11968878,1630,2019-02-11,0,2252
11971134,1995,2019-01-31,0,9596
11971753,13440,2019-02-05,0,3218
11974540,3200,2019-01-17,0,2409
11975462,5880,2019-01-14,0,4998
11976878,6090,2019-01-30,0,5835
11977992,5985,2019-02-08,0,6975
11984439,2470,2019-01-14,0,5154
11985246,1210,2019-01-14,0,6093
11986625,8400,2019-01-18,0,7837
11987082,2150,2019-02-01,0,10293
11989060,3885,2019-01-28,0,7050
11990231,4360,2019-01-16,0,7190
11990436,2150,2019-01-25,0,2351
11992246,2360,2019-01-18,0,5011
11992387,2360,2019-01-15,0,9237
11992588,6510,2019-01-24,0,7241
11992711,1470,2019-01-23,0,9843
11993125,1210,2019-01-23,0,8433
11995477,1260,2019-01-15,0,7366
11995856,2205,2019-02-04,0,10655
11996475,1785,2019-01-18,0,3954
11996850,7035,2019-01-23,0,10886
11998181,4780,2019-01-28,0,2889
11998347,2150,2019-02-05,0,4528
11998477,5670,2019-02-08,0,10320
11999034,2470,2019-02-01,0,10370
12001079,1940,2019-01-29,0,5756
12001288,630,2019-01-24,0,8319
12001296,1050,2019-02-01,0,2399
12005201,1785,2019-01-15,0,7204
12005693,4410,2019-01-25,0,9350
12006370,11340,2019-01-30,0,9832
12007183,1840,2019-01-23,3,10305
12007568,5985,2019-02-06,0,9436
12008672,4990,2019-01-21,0,8301
12013297,2835,2019-01-22,0,10886
12014548,14700,2019-01-18,0,8465
12019317,1155,2019-01-22,0,3613
12019711,4150,2019-01-16,0,7975
12020054,4570,2019-01-28,1,7157
12020222,6510,2019-01-22,0,9762
12020261,420,2019-02-05,0,8063
12021403,22050,2019-01-17,0,4750
12021438,500,2019-01-14,0,5542
12022059,2100,2019-02-08,0,2252
12022997,1420,2019-02-05,0,3355
12023431,1100,2019-01-16,0,11144
12024278,4780,2019-01-30,0,4883
12024980,17115,2019-02-01,0,3518
12025408,7770,2019-01-28,0,3710
12025752,9030,2019-01-16,0,5819
12026873,4570,2019-02-05,0,9287
12029901,340,2019-01-29,0,7190
12033061,2835,2019-01-29,0,10141
12036083,5565,2019-01-24,0,10771
12037519,2050,2019-01-21,0,7314
12038238,1100,2019-01-25,0,3258
12038778,2050,2019-01-29,0,7046
12041764,7245,2019-02-08,0,8297
12046102,735,2019-02-05,0,7124
12046318,2990,2019-01-16,0,6601
12047528,7140,2019-02-06,0,5831
12049651,445,2019-01-22,0,5484
12050967,9240,2019-01-31,0,3939
12051182,2680,2019-01-18,0,5522
12051791,1575,2019-01-15,0,10708
12053082,2360,2019-02-08,0,2454
12054532,5880,2019-02-01,0,7762
12059180,1260,2019-01-21,0,6448
12060113,6510,2019-01-29,0,5198
12061275,7455,2019-01-30,0,6285
12062684,1890,2019-01-25,0,9178
12065044,2780,2019-01-29,0,5608
12067912,5250,2019-01-30,0,6267
12069338,1680,2019-01-15,0,2244
12071808,7560,2019-01-31,0,11014
12072129,2625,2019-01-17,0,7958
12072594,14385,2019-01-31,0,6726
12075489,470,2019-02-07,0,5673
12077692,13230,2019-02-06,0,9612
12079527,2890,2019-02-07,0,6325
12080950,5670,2019-01-14,0,10583
12080990,5355,2019-02-07,0,4067
12081030,3045,2019-01-24,0,9015
12081108,3255,2019-01-24,0,2236
12082318,2780,2019-02-06,0,8354
12082473,1630,2019-01-16,0,4652
12083459,1890,2019-02-02,0,4971
12085377,3360,2019-01-15,0,3438
12086658,4515,2019-01-24,0,6532
12088004,11655,2019-02-01,0,7990
12091615,4305,2019-01-31,0,6214
12092482,1365,2019-01-23,0,7314
12093215,655,2019-01-17,0,4415
12097205,3830,2019-01-18,0,10141
12098822,4040,2019-01-18,0,2309
12099030,3100,2019-01-28,0,5482
12099130,865,2019-01-29,0,9289
12102290,4360,2019-01-25,0,4391
12102846,7455,2019-01-30,0,4887
12103008,1575,2019-01-24,0,9640
12106002,2680,2019-02-06,0,10402
12106068,1630,2019-01-17,0,3092
12106230,4305,2019-01-15,0,8790
12106461,42790,2019-02-06,0,4073
12107267,8610,2019-01-29,0,10719
12108986,680,2019-02-07,0,2927
12109334,5775,2019-02-04,0,5899
12109530,4150,2019-01-17,0,6407
12110401,11445,2019-01-22,0,3006
12111108,2260,2019-02-06,0,3236
12112133,6615,2019-01-24,0,8379
12117022,14385,2019-01-14,0,4991
12117041,6405,2019-01-21,0,9799
12123365,3310,2019-01-25,1,5911
12123670,4200,2019-02-04,0,11060
12123685,25725,2019-01-15,0,6214
12123758,4305,2019-02-04,0,4237
12125635,7875,2019-01-18,0,5828
12126785,2260,2019-02-01,0,2310
12130660,680,2019-01-25,0,7792
12131502,7350,2019-02-06,0,7588
12132797,4880,2019-02-07,0,3950
12133163,3675,2019-01-18,0,6827
12133177,4670,2019-01-25,0,6288
12134904,9135,2019-02-04,0,3667
12137206,2150,2019-02-04,0,8280
12143018,15225,2019-01-17,0,9369
12143660,6090,2019-01-29,0,2437
12145516,8190,2019-01-17,0,8644
12146666,550,2019-01-29,0,4279
12149042,9870,2019-01-18,0,9420
12150264,3255,2019-01-28,0,4351
12150406,4830,2019-02-05,0,3221
12150674,2835,2019-01-21,0,3506
12150996,4250,2019-02-04,0,5622
12152483,3570,2019-01-14,0,4279
12152624,3885,2019-01-25,0,5735
12153034,4570,2019-02-06,0,8051
12154624,3045,2019-01-24,0,2450
12155855,8190,2019-01-25,0,2728
12156094,20475,2019-01-25,0,5145
12156624,1365,2019-02-01,0,3591
12158938,8295,2019-02-04,0,2312
12160204,9765,2019-01-23,0,6362
12162972,2990,2019-01-17,0,10354
12163533,6615,2019-01-31,0,3099
12164468,1890,2019-02-04,0,7410
12169665,4150,2019-01-14,0,9167
12172037,2050,2019-02-06,0,6210
12173007,5250,2019-01-25,0,8753
12178704,5460,2019-02-05,0,2630
12179027,710,2019-02-01,0,2649
12179310,1680,2019-01-29,0,6887
12179583,2050,2019-02-05,0,9339
12181297,1155,2019-01-17,0,6310
12181432,470,2019-01-14,0,5218
12183263,3520,2019-02-07,0,2566
12184243,13125,2019-01-28,0,9608
12184731,9135,2019-01-16,0,2312
12185681,3990,2019-01-14,0,5231
12186453,6615,2019-02-04,0,9073
12189413,7665,2019-01-29,0,9954
12189544,4305,2019-01-25,0,5454
12191127,4725,2019-02-08,0,8992
12194336,34390,2019-01-29,0,6089
12195148,10290,2019-01-22,0,2504
12196374,3045,2019-01-29,0,6094
12196682,7560,2019-01-28,0,9469
12197458,9030,2019-01-14,0,4291
12197579,2520,2019-02-01,0,4598
12198305,5880,2019-01-30,0,11060
12198370,7140,2019-01-24,0,8044
12199139,6825,2019-02-04,0,5290
12200800,5880,2019-01-28,0,7762
12201854,1050,2019-02-05,0,2974
12201935,580,2019-02-01,0,11166
12203233,4670,2019-01-14,0,2909
12204486,2150,2019-01-24,0,6606
12205250,1310,2019-01-31,0,6434
12206955,970,2019-01-21,0,2736
12210029,3830,2019-02-05,0,9042
12211583,4515,2019-01-23,0,8880
12212183,6090,2019-01-24,0,6652
12215164,4410,2019-01-31,0,2733
12217803,9450,2019-02-08,0,8417
12218362,4460,2019-02-08,0,6606
12218490,6825,2019-02-01,0,3605
12219459,2570,2019-02-04,0,4584
12219704,9345,2019-01-24,0,5332
12222859,3465,2019-02-04,0,7072
12223970,2150,2019-02-04,0,7863
12224019,2310,2019-01-29,0,8908
12225608,3885,2019-01-14,0,7189
12227027,10710,2019-02-06,0,5885
12227039,7875,2019-01-15,0,9287
12227692,1310,2019-01-15,0,4171
12227927,680,2019-02-05,0,6805
12228749,4250,2019-01-23,0,8018
12228956,29660,2019-01-17,0,9197
12231397,2415,2019-02-05,0,2244
12235704,4150,2019-02-06,0,7572
12236368,6615,2019-01-31,0,3247
12239403,4305,2019-01-24,1,6225
12240320,1100,2019-02-06,0,3999
12241436,10710,2019-01-22,0,7999
12241956,7140,2019-02-06,1,3405
12241994,12390,2019-01-24,0,6635
12242793,7350,2019-01-29,0,8563
12242802,4880,2019-01-17,0,2351
12244361,5090,2019-01-29,0,6497
12247893,9975,2019-01-28,0,4315
12249258,1310,2019-01-30,0,3014
12257296,7455,2019-02-07,0,6937
12261342,7875,2019-02-04,0,2733
12262088,3360,2019-01-15,0,8475
12262137,5775,2019-01-17,0,4712
12262390,2470,2019-01-16,0,10584
12263377,5880,2019-01-14,0,7273
12265748,7350,2019-01-31,0,6587
12266070,4460,2019-01-15,0,7314
12266534,1940,2019-01-25,0,8560
12269237,6090,2019-01-15,0,7054
12270406,7665,2019-01-22,0,8054
12273718,2260,2019-01-23,0,5423
12276024,4305,2019-01-30,0,7265
12276387,1890,2019-01-14,0,4887
12277265,7770,2019-01-16,0,5174
12277867,4830,2019-01-29,0,5827
12278379,5040,2019-02-04,0,4884
12280123,9870,2019-01-15,0,8031
12280702,4360,2019-01-14,0,10455
12281049,9660,2019-02-04,0,9160
12282029,1420,2019-01-25,0,10450
12282775,5145,2019-01-18,0,5752
12282833,865,2019-02-04,0,3955
12284691,470,2019-01-24,0,6166
12285041,5565,2019-02-01,0,4883
12285064,2260,2019-02-07,0,7366
12287036,2260,2019-01-28,0,6339
12289820,9135,2019-01-22,0,6606
12289992,3885,2019-01-31,0,6922
12290246,2205,2019-02-04,0,6015
12293237,2205,2019-01-14,0,7047
12296098,10185,2019-01-28,0,6606
12298518,3730,2019-01-21,0,6581
12298639,970,2019-01-18,0,7909
12299073,14070,2019-01-17,0,2733
12302351,8085,2019-02-07,0,6297
12302745,2360,2019-01-30,0,6084
12303462,3570,2019-01-19,0,3804
12303600,11760,2019-02-06,0,4318
12306314,7035,2019-01-30,0,8253
12307963,7770,2019-02-08,0,6240
12309605,6510,2019-02-08,0,7180
12310277,1940,2019-02-04,0,9955
12310506,9765,2019-01-15,0,8238
12311285,970,2019-01-17,0,7832
12311293,8295,2019-01-22,0,8297
12311550,2310,2019-01-28,0,9630
12318388,5355,2019-01-24,0,10320
12320343,9450,2019-01-31,0,9608
12322878,8925,2019-01-17,0,6958
12323369,395,2019-01-30,0,3728
12323868,7350,2019-02-08,0,7228
12324757,3520,2019-01-14,0,8332
12324887,6195,2019-01-25,0,8872
12329041,680,2019-01-14,0,9426
12331079,5985,2019-02-05,0,2312
12331540,4305,2019-01-15,0,4061
12332801,1050,2019-02-04,0,9167
12336840,5040,2019-01-21,0,11123
