"ID","AUCTION_DATE","BID_GROUP","num_bids"
59495361,2019-01-14,"live",11
67878327,2019-02-04,"automated",34
67878327,2019-02-04,"live",7
32888415,2019-01-11,"automated",76
32888415,2019-01-11,"live",30
23521995,2019-01-15,"automated",80
69856983,2019-02-08,"automated",53
69856983,2019-02-08,"live",11
60813637,2019-02-01,"automated",36
60813637,2019-02-01,"live",2
25071477,2019-01-17,"automated",11
25071477,2019-01-17,"live",11
89229516,2019-01-31,"automated",21
89229516,2019-01-31,"live",1
41815972,2019-01-24,"automated",18
41815972,2019-01-24,"live",30
33358281,2019-01-24,"automated",17
58099825,2019-02-08,"automated",32
49531494,2019-01-24,"automated",14
49531494,2019-01-24,"live",3
27661010,2019-02-08,"automated",13
50665980,2019-01-22,"live",1
57715468,2019-01-29,"automated",45
87129020,2019-01-11,"automated",21
87129020,2019-01-11,"live",21
11440459,2019-02-08,"automated",29
11440459,2019-02-08,"live",13
56125039,2019-01-29,"automated",23
56125039,2019-01-29,"live",11
16606101,2019-02-05,"automated",14
53838773,2019-02-05,"automated",27
53838773,2019-02-05,"live",10
81347891,2019-02-04,"automated",33
81347891,2019-02-04,"live",28
33025053,2019-01-16,"automated",21
33025053,2019-01-16,"live",16
96544412,2019-01-22,"automated",26
96544412,2019-01-22,"live",13
78428469,2019-02-06,"automated",12
44309223,2019-01-25,"automated",16
44309223,2019-01-25,"live",12
52629697,2019-01-17,"automated",21
52629697,2019-01-17,"live",5
30453581,2019-01-28,"automated",6
30453581,2019-01-28,"live",10
89195116,2019-01-21,"automated",140
31102233,2019-02-08,"automated",6
31102233,2019-02-08,"live",13
76868775,2019-01-28,"automated",25
76868775,2019-01-28,"live",15
80238129,2019-02-04,"automated",16
80238129,2019-02-04,"live",16
15539512,2019-02-01,"automated",9
15539512,2019-02-01,"live",19
66561457,2019-02-04,"automated",1
66561457,2019-02-04,"live",1
70731374,2019-01-11,"automated",12
70731374,2019-01-11,"live",30
90229310,2019-01-28,"automated",9
68262401,2019-01-21,"automated",41
68262401,2019-01-21,"live",4
22817431,2019-02-07,"automated",6
22817431,2019-02-07,"live",23
53686525,2019-01-28,"automated",31
69134301,2019-02-08,"automated",12
69134301,2019-02-08,"live",2
42118507,2019-02-06,"live",27
42118507,2019-02-06,"automated",9
55226909,2019-01-11,"automated",31
55226909,2019-01-11,"live",22
15524055,2019-01-31,"automated",13
15524055,2019-01-31,"live",20
44536408,2019-01-18,"automated",27
44536408,2019-01-18,"live",1
52940721,2019-02-07,"automated",22
52940721,2019-02-07,"live",2
70424714,2019-01-30,"automated",40
70424714,2019-01-30,"live",14
15354746,2019-02-07,"automated",21
15354746,2019-02-07,"live",13
19385265,2019-01-23,"automated",2
19385265,2019-01-23,"live",9
89944867,2019-01-28,"automated",46
89944867,2019-01-28,"live",7
63383759,2019-01-25,"automated",4
63383759,2019-01-25,"live",11
63322184,2019-02-08,"automated",81
63322184,2019-02-08,"live",2
63383287,2019-02-07,"automated",11
63383287,2019-02-07,"live",20
52681877,2019-01-28,"automated",18
52681877,2019-01-28,"live",5
41937919,2019-01-28,"automated",44
49034791,2019-02-01,"automated",27
49034791,2019-02-01,"live",18
74648161,2019-01-22,"automated",23
74648161,2019-01-22,"live",39
69760525,2019-01-15,"automated",52
73291511,2019-02-07,"automated",31
73291511,2019-02-07,"live",12
12358990,2019-02-08,"automated",16
12358990,2019-02-08,"live",14
57669741,2019-01-30,"live",8
57669741,2019-01-30,"automated",7
18109465,2019-02-05,"automated",12
18109465,2019-02-05,"live",6
22399457,2019-01-29,"automated",41
22399457,2019-01-29,"live",22
65058045,2019-02-07,"automated",26
65058045,2019-02-07,"live",5
40842959,2019-01-15,"automated",13
40842959,2019-01-15,"live",1
30199072,2019-01-28,"automated",62
30199072,2019-01-28,"live",9
58661876,2019-02-05,"automated",21
58661876,2019-02-05,"live",34
21159769,2019-01-17,"automated",42
41818494,2019-01-31,"automated",46
41818494,2019-01-31,"live",3
82702285,2019-01-14,"automated",19
82702285,2019-01-14,"live",4
76004905,2019-01-29,"automated",39
76004905,2019-01-29,"live",14
32510301,2019-02-07,"automated",30
32510301,2019-02-07,"live",2
65704178,2019-02-04,"automated",10
56754530,2019-01-23,"automated",51
56754530,2019-01-23,"live",31
97815730,2019-02-07,"automated",58
97815730,2019-02-07,"live",20
75969642,2019-02-07,"automated",11
75969642,2019-02-07,"live",12
81578160,2019-02-06,"automated",11
81578160,2019-02-06,"live",20
76447770,2019-01-21,"automated",30
76447770,2019-01-21,"live",1
91326697,2019-02-01,"automated",34
91326697,2019-02-01,"live",38
89633698,2019-02-04,"automated",42
89633698,2019-02-04,"live",34
18120296,2019-02-05,"automated",55
18120296,2019-02-05,"live",8
37209435,2019-01-30,"automated",34
37209435,2019-01-30,"live",12
72629014,2019-02-05,"automated",20
72629014,2019-02-05,"live",16
39781279,2019-01-22,"automated",12
39781279,2019-01-22,"live",15
15113924,2019-02-06,"automated",21
15113924,2019-02-06,"live",3
16557824,2019-01-30,"automated",11
16557824,2019-01-30,"live",10
48796342,2019-02-04,"live",11
48796342,2019-02-04,"automated",20
85379033,2019-02-07,"automated",24
85379033,2019-02-07,"live",2
43929448,2019-02-05,"automated",2
43929448,2019-02-05,"live",15
24047098,2019-01-18,"automated",12
24047098,2019-01-18,"live",7
40077317,2019-01-17,"automated",8
81660427,2019-02-08,"automated",2
81660427,2019-02-08,"live",3
34271961,2019-02-01,"automated",21
34271961,2019-02-01,"live",13
25383683,2019-01-30,"automated",41
25383683,2019-01-30,"live",4
59962418,2019-01-24,"automated",86
59962418,2019-01-24,"live",55
47214084,2019-01-31,"live",1
96109150,2019-02-08,"automated",48
96109150,2019-02-08,"live",15
29587676,2019-02-01,"automated",29
29587676,2019-02-01,"live",11
98254246,2019-02-08,"automated",19
98254246,2019-02-08,"live",2
53424576,2019-01-25,"automated",73
53424576,2019-01-25,"live",6
83983809,2019-01-24,"automated",14
83983809,2019-01-24,"live",92
84221238,2019-01-29,"automated",20
84221238,2019-01-29,"live",1
17024487,2019-01-16,"automated",34
17024487,2019-01-16,"live",24
14028598,2019-01-24,"automated",42
14028598,2019-01-24,"live",53
17947270,2019-02-06,"automated",59
17947270,2019-02-06,"live",7
31540928,2019-02-06,"automated",17
31540928,2019-02-06,"live",16
53599567,2019-01-18,"automated",15
53599567,2019-01-18,"live",1
76919955,2019-01-30,"live",1
76919955,2019-01-30,"automated",36
64637983,2019-01-28,"automated",22
64637983,2019-01-28,"live",4
77859469,2019-01-30,"automated",46
77859469,2019-01-30,"live",14
94969754,2019-01-31,"automated",3
26849099,2019-01-31,"automated",47
26849099,2019-01-31,"live",1
28618018,2019-02-07,"automated",13
28618018,2019-02-07,"live",8
73698466,2019-01-31,"automated",27
73698466,2019-01-31,"live",29
61200809,2019-02-08,"automated",20
61200809,2019-02-08,"live",1
36118143,2019-01-31,"automated",1
36118143,2019-01-31,"live",21
80218901,2019-01-14,"automated",7
80218901,2019-01-14,"live",4
16974226,2019-01-30,"automated",18
16974226,2019-01-30,"live",23
73176029,2019-01-22,"automated",5
73176029,2019-01-22,"live",20
87257705,2019-01-25,"automated",25
87257705,2019-01-25,"live",8
89993127,2019-02-01,"automated",51
89993127,2019-02-01,"live",13
96087048,2019-01-22,"automated",96
96087048,2019-01-22,"live",21
78682095,2019-01-18,"automated",23
78682095,2019-01-18,"live",32
36755419,2019-02-04,"automated",34
36755419,2019-02-04,"live",5
31632447,2019-02-06,"automated",38
72372921,2019-01-17,"automated",83
72372921,2019-01-17,"live",16
66824174,2019-02-06,"live",6
66824174,2019-02-06,"automated",12
63921830,2019-01-18,"automated",12
63921830,2019-01-18,"live",7
31786439,2019-01-21,"automated",35
31786439,2019-01-21,"live",13
72299072,2019-01-31,"automated",16
72299072,2019-01-31,"live",1
61604705,2019-02-06,"automated",38
61604705,2019-02-06,"live",14
65662848,2019-01-23,"automated",9
65662848,2019-01-23,"live",3
27203519,2019-01-29,"automated",70
27203519,2019-01-29,"live",14
51257101,2019-01-29,"automated",21
51257101,2019-01-29,"live",36
65542072,2019-01-28,"automated",49
65542072,2019-01-28,"live",20
83535908,2019-02-07,"automated",14
83535908,2019-02-07,"live",51
69301611,2019-01-31,"automated",29
69301611,2019-01-31,"live",43
57728527,2019-01-14,"automated",23
57728527,2019-01-14,"live",50
89092492,2019-02-05,"automated",70
89092492,2019-02-05,"live",19
26984788,2019-02-07,"automated",34
26984788,2019-02-07,"live",5
88992679,2019-02-08,"automated",21
88992679,2019-02-08,"live",12
23098932,2019-01-24,"automated",20
23098932,2019-01-24,"live",1
46362026,2019-02-05,"automated",15
46362026,2019-02-05,"live",2
81719662,2019-01-25,"automated",11
81719662,2019-01-25,"live",24
73619748,2019-02-07,"automated",44
73619748,2019-02-07,"live",3
67317039,2019-02-07,"automated",11
67317039,2019-02-07,"live",7
82072481,2019-01-31,"automated",29
82072481,2019-01-31,"live",20
62310373,2019-01-14,"automated",5
62310373,2019-01-14,"live",28
67243135,2019-02-06,"automated",33
67243135,2019-02-06,"live",31
18226657,2019-02-08,"automated",50
18226657,2019-02-08,"live",8
95668466,2019-01-30,"automated",12
95668466,2019-01-30,"live",24
44582762,2019-02-01,"automated",15
44582762,2019-02-01,"live",4
97954707,2019-02-05,"automated",38
97954707,2019-02-05,"live",21
17414239,2019-02-08,"automated",27
17414239,2019-02-08,"live",18
31850774,2019-01-29,"automated",12
31850774,2019-01-29,"live",8
44071504,2019-02-08,"automated",36
44071504,2019-02-08,"live",10
35005927,2019-01-31,"automated",31
68376662,2019-02-08,"automated",4
68376662,2019-02-08,"live",7
33022149,2019-02-04,"automated",37
33022149,2019-02-04,"live",17
30287040,2019-01-23,"automated",38
30287040,2019-01-23,"live",6
16995365,2019-01-25,"automated",22
16995365,2019-01-25,"live",25
38796794,2019-02-04,"automated",18
20285173,2019-01-29,"automated",9
20285173,2019-01-29,"live",1
78433471,2019-01-18,"automated",14
78433471,2019-01-18,"live",1
23177860,2019-01-25,"automated",60
23177860,2019-01-25,"live",22
70018055,2019-01-30,"live",2
70018055,2019-01-30,"automated",10
55563527,2019-02-05,"automated",66
55563527,2019-02-05,"live",24
67653261,2019-02-04,"automated",1
13619667,2019-02-05,"automated",21
13619667,2019-02-05,"live",37
27243077,2019-01-28,"automated",67
27243077,2019-01-28,"live",1
96619241,2019-01-29,"automated",15
96619241,2019-01-29,"live",1
98342260,2019-01-30,"automated",13
98342260,2019-01-30,"live",6
18554490,2019-02-01,"automated",46
18554490,2019-02-01,"live",7
76407421,2019-01-28,"automated",34
76407421,2019-01-28,"live",28
38693107,2019-02-06,"automated",81
38693107,2019-02-06,"live",15
12786881,2019-01-17,"automated",28
12786881,2019-01-17,"live",1
90384603,2019-01-14,"automated",27
90384603,2019-01-14,"live",9
75196292,2019-02-05,"automated",44
75196292,2019-02-05,"live",3
77257248,2019-01-25,"automated",57
77257248,2019-01-25,"live",25
14363167,2019-02-04,"automated",18
14363167,2019-02-04,"live",14
82350780,2019-01-15,"automated",32
82350780,2019-01-15,"live",57
90810546,2019-02-07,"automated",37
90810546,2019-02-07,"live",4
39892222,2019-01-25,"automated",10
39892222,2019-01-25,"live",4
67437133,2019-02-06,"automated",46
67437133,2019-02-06,"live",4
75708719,2019-02-07,"automated",37
75708719,2019-02-07,"live",9
97258322,2019-01-17,"automated",13
97258322,2019-01-17,"live",1
83819138,2019-01-25,"automated",68
83819138,2019-01-25,"live",42
48847224,2019-01-17,"automated",40
48847224,2019-01-17,"live",9
84618871,2019-02-04,"automated",15
84618871,2019-02-04,"live",2
68497702,2019-01-22,"automated",56
79511169,2019-01-28,"automated",10
79511169,2019-01-28,"live",1
72154299,2019-01-28,"automated",29
72154299,2019-01-28,"live",5
16594438,2019-01-21,"automated",16
16594438,2019-01-21,"live",10
89430120,2019-02-05,"automated",16
89430120,2019-02-05,"live",11
62834773,2019-01-29,"automated",15
62834773,2019-01-29,"live",15
30129606,2019-02-01,"automated",27
30129606,2019-02-01,"live",15
84431965,2019-01-18,"automated",10
84431965,2019-01-18,"live",14
36419096,2019-01-24,"live",16
36419096,2019-01-24,"automated",20
77841566,2019-02-08,"automated",30
77841566,2019-02-08,"live",1
56703300,2019-02-05,"automated",16
30662013,2019-01-22,"automated",47
30662013,2019-01-22,"live",1
83875336,2019-01-14,"automated",31
83875336,2019-01-14,"live",1
22410515,2019-02-08,"automated",15
22410515,2019-02-08,"live",11
45136548,2019-02-01,"automated",17
45136548,2019-02-01,"live",7
80433844,2019-02-01,"automated",29
80433844,2019-02-01,"live",4
19568724,2019-01-23,"automated",12
19568724,2019-01-23,"live",2
10430096,2019-01-28,"automated",8
10430096,2019-01-28,"live",6
23364779,2019-02-06,"automated",47
23364779,2019-02-06,"live",2
52345826,2019-01-15,"automated",16
52345826,2019-01-15,"live",4
86509142,2019-02-05,"automated",6
86509142,2019-02-05,"live",2
20394996,2019-01-28,"automated",22
20394996,2019-01-28,"live",4
84626808,2019-02-05,"automated",9
84626808,2019-02-05,"live",11
76075338,2019-01-22,"automated",73
61791851,2019-01-28,"automated",11
61791851,2019-01-28,"live",4
49686206,2019-02-05,"automated",7
49686206,2019-02-05,"live",2
82973205,2019-02-05,"automated",27
82973205,2019-02-05,"live",10
31047109,2019-01-29,"automated",39
31047109,2019-01-29,"live",3
32140815,2019-01-21,"automated",102
32140815,2019-01-21,"live",7
74989705,2019-01-31,"automated",16
74989705,2019-01-31,"live",10
54220642,2019-01-28,"live",9
54220642,2019-01-28,"automated",13
47775311,2019-01-24,"automated",17
47775311,2019-01-24,"live",14
97937032,2019-01-31,"automated",14
97937032,2019-01-31,"live",9
70128114,2019-01-22,"automated",25
70128114,2019-01-22,"live",14
14474107,2019-01-31,"automated",18
14474107,2019-01-31,"live",10
75721507,2019-01-18,"automated",35
75721507,2019-01-18,"live",14
11868427,2019-01-22,"automated",98
11868427,2019-01-22,"live",18
33706718,2019-02-06,"automated",26
33706718,2019-02-06,"live",13
30116274,2019-02-01,"automated",17
30116274,2019-02-01,"live",2
33115582,2019-01-17,"automated",9
33115582,2019-01-17,"live",6
38692356,2019-01-28,"automated",21
38692356,2019-01-28,"live",4
78271972,2019-01-24,"live",20
78271972,2019-01-24,"automated",12
81713586,2019-01-30,"automated",9
35613145,2019-01-29,"automated",68
35613145,2019-01-29,"live",70
86913158,2019-01-31,"automated",27
86913158,2019-01-31,"live",15
22909344,2019-01-25,"automated",26
23421048,2019-02-04,"automated",6
23421048,2019-02-04,"live",7
27021631,2019-01-28,"automated",20
95791486,2019-01-17,"automated",2
95791486,2019-01-17,"live",7
47344620,2019-02-05,"automated",12
47344620,2019-02-05,"live",3
11298313,2019-01-31,"automated",25
11298313,2019-01-31,"live",7
73532848,2019-02-07,"automated",28
73532848,2019-02-07,"live",6
47342049,2019-02-04,"automated",15
29882440,2019-02-08,"automated",23
29882440,2019-02-08,"live",6
72283830,2019-01-17,"automated",5
89241962,2019-01-23,"automated",8
89241962,2019-01-23,"live",2
49015680,2019-01-30,"automated",54
49015680,2019-01-30,"live",3
91980074,2019-01-28,"automated",48
91980074,2019-01-28,"live",6
47200217,2019-02-04,"automated",34
17464067,2019-02-06,"live",70
17464067,2019-02-06,"automated",21
50747039,2019-01-22,"automated",17
50747039,2019-01-22,"live",10
96729806,2019-02-07,"automated",19
96729806,2019-02-07,"live",33
30939565,2019-02-06,"automated",13
30939565,2019-02-06,"live",4
63556063,2019-01-18,"automated",43
63556063,2019-01-18,"live",20
78122998,2019-01-24,"live",1
72186854,2019-01-29,"automated",21
72186854,2019-01-29,"live",5
28598270,2019-01-18,"automated",51
28598270,2019-01-18,"live",10
95795015,2019-01-31,"automated",33
95795015,2019-01-31,"live",15
75700738,2019-02-06,"automated",17
33935152,2019-02-08,"automated",26
33935152,2019-02-08,"live",2
81483823,2019-02-01,"automated",16
81483823,2019-02-01,"live",26
22608963,2019-02-05,"automated",53
22608963,2019-02-05,"live",2
45099394,2019-02-07,"automated",15
45099394,2019-02-07,"live",11
45324605,2019-01-29,"live",14
45324605,2019-01-29,"automated",16
64879822,2019-02-08,"automated",16
64879822,2019-02-08,"live",13
82546038,2019-01-29,"automated",9
82546038,2019-01-29,"live",5
97490806,2019-01-30,"automated",32
97490806,2019-01-30,"live",18
87382078,2019-01-25,"automated",72
87382078,2019-01-25,"live",1
33066825,2019-01-24,"automated",37
33066825,2019-01-24,"live",17
65955294,2019-01-28,"live",3
65955294,2019-01-28,"automated",19
95623870,2019-01-14,"automated",40
95623870,2019-01-14,"live",14
27524737,2019-01-30,"automated",9
27524737,2019-01-30,"live",7
72097360,2019-02-06,"automated",48
72097360,2019-02-06,"live",6
79928499,2019-02-08,"automated",3
79928499,2019-02-08,"live",20
32156221,2019-01-23,"live",6
32156221,2019-01-23,"automated",5
51237808,2019-01-31,"automated",13
51237808,2019-01-31,"live",2
79833691,2019-02-01,"automated",26
79833691,2019-02-01,"live",16
87582676,2019-01-28,"automated",30
87582676,2019-01-28,"live",3
22077037,2019-01-25,"automated",26
22077037,2019-01-25,"live",14
14320450,2019-02-07,"automated",37
14320450,2019-02-07,"live",21
65681838,2019-01-31,"automated",7
65681838,2019-01-31,"live",38
74527463,2019-02-01,"automated",20
74527463,2019-02-01,"live",19
56636420,2019-01-23,"automated",24
56636420,2019-01-23,"live",9
74290506,2019-01-21,"automated",49
74290506,2019-01-21,"live",12
38225063,2019-01-15,"automated",11
38225063,2019-01-15,"live",5
24127824,2019-02-04,"automated",13
24127824,2019-02-04,"live",10
13941683,2019-02-01,"automated",10
13941683,2019-02-01,"live",4
13190580,2019-02-01,"automated",30
13190580,2019-02-01,"live",2
55313358,2019-01-15,"automated",18
55313358,2019-01-15,"live",39
79730401,2019-01-25,"automated",8
79730401,2019-01-25,"live",9
91964033,2019-02-01,"automated",22
24690987,2019-01-18,"automated",17
24690987,2019-01-18,"live",29
16271798,2019-01-22,"automated",14
16271798,2019-01-22,"live",15
51497592,2019-01-21,"automated",8
51497592,2019-01-21,"live",54
